work_year,experience_level,employment_type,salary,remote_ratio,company_size,condensedsalary,safeZoneLow,safeZoneUp,safeZone
2022,1,3,135000,100,3,-0.125,-0.5,0.0,0.5
2022,1,3,130000,100,3,-0.25,-0.5,0.0,0.5
2022,1,3,110000,100,3,-0.75,-1.0,-0.5,0.5
2022,1,3,141525,100,3,0.038124999999999964,0.0,0.5,0.5
2022,1,3,145300,0,3,0.13250000000000006,0.0,0.5,0.5
2022,1,3,131300,100,1,-0.21750000000000003,-0.5,0.0,0.5
2022,3,3,105000,100,1,-0.875,-1.0,-0.5,0.5
2022,1,3,141525,100,3,0.038124999999999964,0.0,0.5,0.5
2022,1,3,153000,100,3,0.32499999999999996,0.0,0.5,0.5
2022,1,3,141525,100,3,0.038124999999999964,0.0,0.5,0.5
2022,1,3,110000,0,3,-0.75,-1.0,-0.5,0.5
2022,1,3,141525,100,3,0.038124999999999964,0.0,0.5,0.5
2022,1,3,141525,100,3,0.038124999999999964,0.0,0.5,0.5
2022,1,3,141525,100,3,0.038124999999999964,0.0,0.5,0.5
2022,1,3,135000,100,3,-0.125,-0.5,0.0,0.5
2022,1,3,153000,100,3,0.32499999999999996,0.0,0.5,0.5
2022,1,3,141525,100,3,0.038124999999999964,0.0,0.5,0.5
2022,1,3,141525,100,3,0.038124999999999964,0.0,0.5,0.5
2022,1,3,141525,100,3,0.038124999999999964,0.0,0.5,0.5
2022,1,3,130500,0,3,-0.23750000000000004,-0.5,0.0,0.5
2022,1,3,130000,100,3,-0.25,-0.5,0.0,0.5
2022,2,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,1,3,141300,0,3,0.03249999999999997,0.0,0.5,0.5
2022,1,3,102100,0,3,-0.9475,-1.0,-0.5,0.5
2022,2,3,150000,100,1,0.25,0.0,0.5,0.5
2022,1,3,144000,100,3,0.10000000000000009,0.0,0.5,0.5
2022,1,3,113000,100,3,-0.675,-1.0,-0.5,0.5
2022,1,3,131300,100,1,-0.21750000000000003,-0.5,0.0,0.5
2022,1,3,131300,100,1,-0.21750000000000003,-0.5,0.0,0.5
2022,1,3,131300,100,1,-0.21750000000000003,-0.5,0.0,0.5
2022,1,3,135000,100,3,-0.125,-0.5,0.0,0.5
2022,1,3,135000,100,3,-0.125,-0.5,0.0,0.5
2022,1,3,178800,100,1,0.97,0.5,1.0,0.5
2022,1,3,132100,100,1,-0.1975,-0.5,0.0,0.5
2022,1,3,105000,100,3,-0.875,-1.0,-0.5,0.5
2022,2,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,1,3,180000,100,1,1.0,0.5,1.0,0.5
2022,1,3,165000,100,1,0.625,0.5,1.0,0.5
2022,1,3,108000,0,1,-0.8,-1.0,-0.5,0.5
2022,1,3,135000,100,3,-0.125,-0.5,0.0,0.5
2022,1,3,179400,0,3,0.9850000000000001,0.5,1.0,0.5
2022,1,3,154000,0,3,0.3500000000000001,0.0,0.5,0.5
2022,1,3,129300,0,3,-0.26749999999999996,-0.5,0.0,0.5
2022,2,3,150000,0,3,0.25,0.0,0.5,0.5
2022,2,3,100000,0,3,-1.0,-1.0,-0.5,0.5
2022,1,3,122500,100,3,-0.4375,-0.5,0.0,0.5
2022,1,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,2,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,1,3,136994,100,3,-0.07515000000000005,-0.5,0.0,0.5
2022,1,3,101570,100,3,-0.96075,-1.0,-0.5,0.5
2022,2,3,134000,0,3,-0.15000000000000002,-0.5,0.0,0.5
2022,1,3,141525,100,3,0.038124999999999964,0.0,0.5,0.5
2022,2,3,136000,100,3,-0.09999999999999998,-0.5,0.0,0.5
2022,2,3,112000,100,3,-0.7,-1.0,-0.5,0.5
2022,1,3,172000,100,3,0.8,0.5,1.0,0.5
2022,1,3,164000,0,3,0.6000000000000001,0.5,1.0,0.5
2022,1,3,130000,0,3,-0.25,-0.5,0.0,0.5
2022,1,3,180000,100,3,1.0,0.5,1.0,0.5
2022,1,3,150000,100,3,0.25,0.0,0.5,0.5
2022,1,3,141525,100,3,0.038124999999999964,0.0,0.5,0.5
2022,1,3,142800,100,3,0.07000000000000006,0.0,0.5,0.5
2022,1,3,151800,0,3,0.29499999999999993,0.0,0.5,0.5
2022,1,3,130240,0,3,-0.244,-0.5,0.0,0.5
2022,1,3,165000,100,3,0.625,0.5,1.0,0.5
2022,1,3,140250,100,3,0.006250000000000089,0.0,0.5,0.5
2022,1,3,135000,0,3,-0.125,-0.5,0.0,0.5
2022,1,3,115000,0,3,-0.625,-1.0,-0.5,0.5
2022,1,3,179400,100,3,0.9850000000000001,0.5,1.0,0.5
2022,1,3,154000,100,3,0.3500000000000001,0.0,0.5,0.5
2022,1,3,141525,100,3,0.038124999999999964,0.0,0.5,0.5
2022,1,3,141525,100,3,0.038124999999999964,0.0,0.5,0.5
2022,1,3,141525,100,3,0.038124999999999964,0.0,0.5,0.5
2022,1,3,141525,100,3,0.038124999999999964,0.0,0.5,0.5
2022,1,3,141525,100,3,0.038124999999999964,0.0,0.5,0.5
2022,1,3,141525,100,3,0.038124999999999964,0.0,0.5,0.5
2022,1,3,141525,100,3,0.038124999999999964,0.0,0.5,0.5
2022,1,3,141525,0,3,0.038124999999999964,0.0,0.5,0.5
2022,1,3,115000,0,1,-0.625,-1.0,-0.5,0.5
2022,4,3,180000,100,2,1.0,0.5,1.0,0.5
2022,1,3,136100,0,3,-0.09750000000000003,-0.5,0.0,0.5
2022,1,3,141525,100,3,0.038124999999999964,0.0,0.5,0.5
2022,1,3,141525,100,3,0.038124999999999964,0.0,0.5,0.5
2022,1,3,141525,100,3,0.038124999999999964,0.0,0.5,0.5
2022,2,3,113000,0,1,-0.675,-1.0,-0.5,0.5
2022,1,3,170000,100,3,0.75,0.5,1.0,0.5
2022,1,3,130000,100,3,-0.25,-0.5,0.0,0.5
2022,2,3,113000,100,1,-0.675,-1.0,-0.5,0.5
2022,1,3,175000,0,3,0.875,0.5,1.0,0.5
2022,1,3,119300,0,1,-0.5175000000000001,-1.0,-0.5,0.5
2022,2,3,145000,50,1,0.125,0.0,0.5,0.5
2022,1,3,105000,0,3,-0.875,-1.0,-0.5,0.5
2022,1,3,146200,100,3,0.15500000000000003,0.0,0.5,0.5
2022,1,3,124270,100,3,-0.39325,-0.5,0.0,0.5
2022,1,3,137400,100,3,-0.06499999999999995,-0.5,0.0,0.5
2022,1,3,180000,0,3,1.0,0.5,1.0,0.5
2022,1,3,152000,0,3,0.30000000000000004,0.0,0.5,0.5
2022,1,3,148800,100,3,0.21999999999999997,0.0,0.5,0.5
2022,2,3,104000,50,1,-0.9,-1.0,-0.5,0.5
2022,3,4,110000,100,3,-0.75,-1.0,-0.5,0.5
2022,2,3,173000,50,3,0.825,0.5,1.0,0.5
2022,1,3,152000,0,3,0.30000000000000004,0.0,0.5,0.5
2022,1,3,148800,100,3,0.21999999999999997,0.0,0.5,0.5
2022,2,3,158000,100,3,0.44999999999999996,0.0,0.5,0.5
2022,2,3,134000,100,3,-0.15000000000000002,-0.5,0.0,0.5
2022,1,3,170000,100,3,0.75,0.5,1.0,0.5
2022,4,3,150000,100,3,0.25,0.0,0.5,0.5
2022,1,3,144100,0,3,0.10250000000000004,0.0,0.5,0.5
2022,2,3,110000,0,3,-0.75,-1.0,-0.5,0.5
2022,1,3,135000,100,3,-0.125,-0.5,0.0,0.5
2022,1,3,135000,100,3,-0.125,-0.5,0.0,0.5
2022,1,3,175100,100,3,0.8775,0.5,1.0,0.5
2022,1,3,164996,0,3,0.6249,0.5,1.0,0.5
2022,1,3,149040,100,3,0.22599999999999998,0.0,0.5,0.5
2022,1,3,113900,100,3,-0.6525000000000001,-1.0,-0.5,0.5
2022,1,3,154000,100,3,0.3500000000000001,0.0,0.5,0.5
2022,1,3,126000,100,3,-0.35,-0.5,0.0,0.5
2022,1,3,150000,100,1,0.25,0.0,0.5,0.5
2022,1,3,130500,0,3,-0.23750000000000004,-0.5,0.0,0.5
2022,1,3,170000,100,3,0.75,0.5,1.0,0.5
2022,1,3,135000,100,3,-0.125,-0.5,0.0,0.5
2022,1,3,117000,100,3,-0.575,-1.0,-0.5,0.5
2022,1,3,135000,100,3,-0.125,-0.5,0.0,0.5
2022,1,3,129300,0,3,-0.26749999999999996,-0.5,0.0,0.5
2022,1,3,175000,100,3,0.875,0.5,1.0,0.5
2022,1,3,130000,100,3,-0.25,-0.5,0.0,0.5
2022,1,3,139860,0,3,-0.0034999999999999476,-0.5,0.0,0.5
2022,1,3,167100,0,3,0.6775,0.5,1.0,0.5
2022,1,3,123400,0,3,-0.41500000000000004,-0.5,0.0,0.5
2022,1,3,141300,0,3,0.03249999999999997,0.0,0.5,0.5
2022,1,3,102100,0,3,-0.9475,-1.0,-0.5,0.5
2022,1,3,141300,0,3,0.03249999999999997,0.0,0.5,0.5
2022,1,3,102100,0,3,-0.9475,-1.0,-0.5,0.5
2022,1,3,140100,100,1,0.0024999999999999467,0.0,0.5,0.5
2022,1,3,177600,100,1,0.94,0.5,1.0,0.5
2022,1,3,131300,100,1,-0.21750000000000003,-0.5,0.0,0.5
2022,1,3,131300,100,1,-0.21750000000000003,-0.5,0.0,0.5
2022,1,3,145000,100,3,0.125,0.0,0.5,0.5
2022,1,3,115000,100,3,-0.625,-1.0,-0.5,0.5
2022,3,3,115000,50,1,-0.625,-1.0,-0.5,0.5
2022,2,3,129300,0,3,-0.26749999999999996,-0.5,0.0,0.5
2022,1,3,180000,100,1,1.0,0.5,1.0,0.5
2022,2,3,144100,0,3,0.10250000000000004,0.0,0.5,0.5
2022,1,3,144000,0,3,0.10000000000000009,0.0,0.5,0.5
2022,3,3,150000,100,1,0.25,0.0,0.5,0.5
2022,2,3,107000,100,3,-0.825,-1.0,-0.5,0.5
2022,4,3,175100,0,3,0.8775,0.5,1.0,0.5
2022,1,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,2,3,130000,100,3,-0.25,-0.5,0.0,0.5
2022,3,3,130000,50,1,-0.25,-0.5,0.0,0.5
2022,1,3,100000,0,1,-1.0,-1.0,-0.5,0.5
2022,1,3,100000,0,1,-1.0,-1.0,-0.5,0.5
2022,1,3,148700,100,1,0.21750000000000003,0.0,0.5,0.5
2022,1,3,170000,100,3,0.75,0.5,1.0,0.5
2022,1,3,130000,100,3,-0.25,-0.5,0.0,0.5
2022,1,3,128875,100,3,-0.27812499999999996,-0.5,0.0,0.5
2022,1,3,180000,100,3,1.0,0.5,1.0,0.5
2022,1,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,1,3,136260,100,3,-0.09350000000000003,-0.5,0.0,0.5
2022,1,3,109280,100,3,-0.768,-1.0,-0.5,0.5
2022,2,3,110000,0,3,-0.75,-1.0,-0.5,0.5
2022,1,3,117000,100,3,-0.575,-1.0,-0.5,0.5
2022,3,3,129000,100,1,-0.275,-0.5,0.0,0.5
2022,1,3,119300,0,1,-0.5175000000000001,-1.0,-0.5,0.5
2022,1,3,100000,100,1,-1.0,-1.0,-0.5,0.5
2022,3,3,180000,100,1,1.0,0.5,1.0,0.5
2022,2,3,153000,100,1,0.32499999999999996,0.0,0.5,0.5
2022,1,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,1,3,150075,100,3,0.25187500000000007,0.0,0.5,0.5
2022,1,3,110925,100,3,-0.7268749999999999,-1.0,-0.5,0.5
2022,1,3,131300,100,1,-0.21750000000000003,-0.5,0.0,0.5
2022,1,3,175000,100,3,0.875,0.5,1.0,0.5
2022,1,3,135000,100,3,-0.125,-0.5,0.0,0.5
2022,1,3,148800,0,3,0.21999999999999997,0.0,0.5,0.5
2022,1,3,112900,0,3,-0.6775,-1.0,-0.5,0.5
2022,1,3,112900,100,3,-0.6775,-1.0,-0.5,0.5
2022,1,3,145000,100,3,0.125,0.0,0.5,0.5
2022,1,3,105400,100,3,-0.865,-1.0,-0.5,0.5
2022,1,3,158200,100,1,0.45500000000000007,0.0,0.5,0.5
2022,1,3,154600,100,1,0.365,0.0,0.5,0.5
2022,1,3,115934,0,3,-0.60165,-1.0,-0.5,0.5
2022,1,3,175000,100,3,0.875,0.5,1.0,0.5
2022,1,3,155000,100,3,0.375,0.0,0.5,0.5
2022,1,3,164000,0,3,0.6000000000000001,0.5,1.0,0.5
2022,1,3,132000,0,3,-0.19999999999999996,-0.5,0.0,0.5
2022,1,3,170000,100,3,0.75,0.5,1.0,0.5
2022,1,3,123000,100,3,-0.42500000000000004,-0.5,0.0,0.5
2022,1,3,164996,0,3,0.6249,0.5,1.0,0.5
2022,4,3,150000,100,2,0.25,0.0,0.5,0.5
2022,1,3,165400,100,3,0.635,0.5,1.0,0.5
2022,1,3,132320,100,3,-0.19199999999999995,-0.5,0.0,0.5
2022,1,3,147800,100,3,0.19500000000000006,0.0,0.5,0.5
2022,1,3,136994,100,3,-0.07515000000000005,-0.5,0.0,0.5
2022,1,3,101570,100,3,-0.96075,-1.0,-0.5,0.5
2022,1,3,128875,100,3,-0.27812499999999996,-0.5,0.0,0.5
2022,1,3,100800,100,1,-0.98,-1.0,-0.5,0.5
2022,1,3,164996,0,3,0.6249,0.5,1.0,0.5
2022,1,3,140400,0,1,0.010000000000000009,0.0,0.5,0.5
2022,1,3,180000,100,3,1.0,0.5,1.0,0.5
2022,2,3,112300,100,1,-0.6925,-1.0,-0.5,0.5
2022,2,3,159000,100,3,0.4750000000000001,0.0,0.5,0.5
2022,1,3,180000,0,3,1.0,0.5,1.0,0.5
2022,1,3,136000,0,3,-0.09999999999999998,-0.5,0.0,0.5
2022,1,3,108800,0,3,-0.78,-1.0,-0.5,0.5
2022,1,3,165220,100,3,0.6305000000000001,0.5,1.0,0.5
2022,1,3,120160,100,3,-0.496,-0.5,0.0,0.5
2022,1,3,124190,100,3,-0.39525,-0.5,0.0,0.5
2022,1,3,132320,0,3,-0.19199999999999995,-0.5,0.0,0.5
2022,1,3,160080,0,3,0.502,0.5,1.0,0.5
2022,1,3,180000,0,1,1.0,0.5,1.0,0.5
2022,2,3,126500,0,3,-0.3375,-0.5,0.0,0.5
2022,2,3,106260,0,3,-0.8435,-1.0,-0.5,0.5
2022,1,3,116000,0,3,-0.6,-1.0,-0.5,0.5
2022,1,3,155000,100,3,0.375,0.0,0.5,0.5
2022,1,3,120600,100,3,-0.485,-0.5,0.0,0.5
2022,2,3,130000,0,3,-0.25,-0.5,0.0,0.5
2022,2,3,170000,100,3,0.75,0.5,1.0,0.5
2022,2,3,150000,100,3,0.25,0.0,0.5,0.5
2022,1,3,102100,100,3,-0.9475,-1.0,-0.5,0.5
2022,1,3,136620,100,3,-0.08450000000000002,-0.5,0.0,0.5
2022,1,3,146000,100,3,0.1499999999999999,0.0,0.5,0.5
2022,1,3,123000,100,3,-0.42500000000000004,-0.5,0.0,0.5
2022,4,3,130000,100,3,-0.25,-0.5,0.0,0.5
2022,4,3,110000,100,3,-0.75,-1.0,-0.5,0.5
2022,1,3,170000,100,3,0.75,0.5,1.0,0.5
2022,1,3,135000,100,3,-0.125,-0.5,0.0,0.5
2022,1,3,161342,100,3,0.53355,0.5,1.0,0.5
2022,1,3,137141,100,3,-0.07147499999999996,-0.5,0.0,0.5
2022,1,3,167000,100,3,0.675,0.5,1.0,0.5
2022,1,3,123000,100,3,-0.42500000000000004,-0.5,0.0,0.5
2022,1,3,138600,100,3,-0.03500000000000003,-0.5,0.0,0.5
2022,1,3,130000,100,3,-0.25,-0.5,0.0,0.5
2022,1,3,130000,100,3,-0.25,-0.5,0.0,0.5
2022,1,3,113000,0,1,-0.675,-1.0,-0.5,0.5
2022,1,3,150000,0,3,0.25,0.0,0.5,0.5
2022,2,3,167000,100,3,0.675,0.5,1.0,0.5
2022,2,3,115500,100,3,-0.6125,-1.0,-0.5,0.5
2022,1,3,112900,100,3,-0.6775,-1.0,-0.5,0.5
2022,1,3,112900,100,3,-0.6775,-1.0,-0.5,0.5
2022,1,3,165400,100,3,0.635,0.5,1.0,0.5
2022,1,3,132320,100,3,-0.19199999999999995,-0.5,0.0,0.5
2022,1,3,156600,100,3,0.41500000000000004,0.0,0.5,0.5
2022,1,3,136600,100,3,-0.08499999999999996,-0.5,0.0,0.5
2022,1,3,109280,100,3,-0.768,-1.0,-0.5,0.5
2022,1,3,128875,100,3,-0.27812499999999996,-0.5,0.0,0.5
2022,4,3,167875,100,3,0.6968749999999999,0.5,1.0,0.5
2022,4,3,175000,100,3,0.875,0.5,1.0,0.5
2022,4,3,135000,100,3,-0.125,-0.5,0.0,0.5
2022,1,3,154600,100,1,0.365,0.0,0.5,0.5
2022,1,3,180000,100,3,1.0,0.5,1.0,0.5
2022,1,3,140400,0,1,0.010000000000000009,0.0,0.5,0.5
2022,1,3,176000,100,3,0.8999999999999999,0.5,1.0,0.5
2022,1,3,144000,100,3,0.10000000000000009,0.0,0.5,0.5
2022,1,3,140400,0,3,0.010000000000000009,0.0,0.5,0.5
2022,1,3,175100,100,3,0.8775,0.5,1.0,0.5
2022,1,3,140250,100,3,0.006250000000000089,0.0,0.5,0.5
2022,1,3,116150,100,3,-0.59625,-1.0,-0.5,0.5
2022,1,3,145000,100,3,0.125,0.0,0.5,0.5
2022,1,3,130000,100,3,-0.25,-0.5,0.0,0.5
2022,1,3,112900,100,3,-0.6775,-1.0,-0.5,0.5
2022,1,3,155000,100,3,0.375,0.0,0.5,0.5
2022,1,3,115000,100,3,-0.625,-1.0,-0.5,0.5
2022,2,3,141300,0,3,0.03249999999999997,0.0,0.5,0.5
2022,2,3,102100,0,3,-0.9475,-1.0,-0.5,0.5
2022,1,3,115934,100,3,-0.60165,-1.0,-0.5,0.5
2022,1,3,130000,100,3,-0.25,-0.5,0.0,0.5
2022,1,3,110500,100,3,-0.7375,-1.0,-0.5,0.5
2022,1,3,144854,100,3,0.12135000000000007,0.0,0.5,0.5
2022,1,3,150000,100,3,0.25,0.0,0.5,0.5
2022,1,3,150260,100,3,0.25649999999999995,0.0,0.5,0.5
2022,1,3,109280,100,3,-0.768,-1.0,-0.5,0.5
2022,1,3,170000,100,3,0.75,0.5,1.0,0.5
2022,1,3,150000,100,3,0.25,0.0,0.5,0.5
2022,2,3,130000,100,3,-0.25,-0.5,0.0,0.5
2022,1,3,154000,100,3,0.3500000000000001,0.0,0.5,0.5
2022,1,3,126000,100,3,-0.35,-0.5,0.0,0.5
2022,1,3,129000,0,3,-0.275,-0.5,0.0,0.5
2022,1,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,1,3,150075,100,3,0.25187500000000007,0.0,0.5,0.5
2022,1,3,110925,100,3,-0.7268749999999999,-1.0,-0.5,0.5
2022,1,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,1,3,126500,100,3,-0.3375,-0.5,0.0,0.5
2022,1,3,106260,100,3,-0.8435,-1.0,-0.5,0.5
2022,1,3,160080,100,3,0.502,0.5,1.0,0.5
2022,1,3,105000,100,3,-0.875,-1.0,-0.5,0.5
2022,1,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,1,3,170000,100,3,0.75,0.5,1.0,0.5
2022,1,3,135000,100,3,-0.125,-0.5,0.0,0.5
2022,2,3,135000,100,3,-0.125,-0.5,0.0,0.5
2022,1,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,1,3,104890,100,3,-0.87775,-1.0,-0.5,0.5
2022,1,3,105000,100,3,-0.875,-1.0,-0.5,0.5
2022,2,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2020,1,3,157000,50,1,0.42500000000000004,0.0,0.5,0.5
2022,2,3,157000,100,1,0.42500000000000004,0.0,0.5,0.5
2021,2,3,109000,50,1,-0.775,-1.0,-0.5,0.5
2022,1,3,135000,100,3,-0.125,-0.5,0.0,0.5
2022,1,3,115000,100,3,-0.625,-1.0,-0.5,0.5
2022,2,3,121000,100,1,-0.475,-0.5,0.0,0.5
2022,1,3,165000,100,3,0.625,0.5,1.0,0.5
2022,2,3,153000,50,3,0.32499999999999996,0.0,0.5,0.5
2022,1,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,1,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2022,2,3,150000,100,1,0.25,0.0,0.5,0.5
2022,1,3,152500,100,3,0.3125,0.0,0.5,0.5
2022,2,3,135000,100,1,-0.125,-0.5,0.0,0.5
2021,1,3,150000,0,1,0.25,0.0,0.5,0.5
2021,2,3,135000,100,1,-0.125,-0.5,0.0,0.5
2022,2,3,115000,0,1,-0.625,-1.0,-0.5,0.5
2022,1,3,177000,100,1,0.925,0.5,1.0,0.5
2022,3,3,150000,100,2,0.25,0.0,0.5,0.5
2022,2,2,100000,100,3,-1.0,-1.0,-0.5,0.5
2021,3,3,100000,0,2,-1.0,-1.0,-0.5,0.5
2022,3,4,100000,50,3,-1.0,-1.0,-0.5,0.5
2022,1,3,144000,50,1,0.10000000000000009,0.0,0.5,0.5
2022,1,3,148000,100,3,0.19999999999999996,0.0,0.5,0.5
2022,3,3,100000,50,1,-1.0,-1.0,-0.5,0.5
2022,3,3,125000,0,3,-0.375,-0.5,0.0,0.5
2021,3,3,100000,50,2,-1.0,-1.0,-0.5,0.5
2021,2,3,100000,100,1,-1.0,-1.0,-0.5,0.5
2021,2,3,170000,100,1,0.75,0.5,1.0,0.5
2021,2,3,150000,100,1,0.25,0.0,0.5,0.5
2021,4,3,110000,50,3,-0.75,-1.0,-0.5,0.5
2021,3,3,125000,100,2,-0.375,-0.5,0.0,0.5
2021,1,3,159500,50,1,0.48750000000000004,0.0,0.5,0.5
2021,1,3,144000,100,1,0.10000000000000009,0.0,0.5,0.5
2021,2,3,150000,100,3,0.25,0.0,0.5,0.5
2020,2,3,103000,100,1,-0.925,-1.0,-0.5,0.5
2021,1,3,153000,100,1,0.32499999999999996,0.0,0.5,0.5
2021,4,3,130000,100,1,-0.25,-0.5,0.0,0.5
2021,2,3,110000,100,1,-0.75,-1.0,-0.5,0.5
2021,2,3,110000,100,1,-0.75,-1.0,-0.5,0.5
2020,3,3,138000,100,2,-0.050000000000000044,-0.5,0.0,0.5
2021,1,3,170000,100,1,0.75,0.5,1.0,0.5
2021,2,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2021,4,3,150000,100,1,0.25,0.0,0.5,0.5
2021,1,3,150000,100,3,0.25,0.0,0.5,0.5
2021,1,3,115000,100,2,-0.625,-1.0,-0.5,0.5
2020,2,3,106000,100,1,-0.85,-1.0,-0.5,0.5
2021,1,3,150000,100,1,0.25,0.0,0.5,0.5
2020,2,3,105000,100,1,-0.875,-1.0,-0.5,0.5
2021,1,3,174000,100,1,0.8500000000000001,0.5,1.0,0.5
2021,1,3,170000,100,3,0.75,0.5,1.0,0.5
2021,2,3,108000,0,3,-0.8,-1.0,-0.5,0.5
2021,1,3,125000,50,3,-0.375,-0.5,0.0,0.5
2021,1,3,165000,100,1,0.625,0.5,1.0,0.5
2021,1,3,130000,100,1,-0.25,-0.5,0.0,0.5
2020,2,3,115000,0,1,-0.625,-1.0,-0.5,0.5
2021,2,3,110000,0,2,-0.75,-1.0,-0.5,0.5
2021,2,3,180000,100,1,1.0,0.5,1.0,0.5
2021,2,3,110000,100,1,-0.75,-1.0,-0.5,0.5
2021,3,3,100000,0,1,-1.0,-1.0,-0.5,0.5
2021,2,3,112000,100,1,-0.7,-1.0,-0.5,0.5
2020,1,3,150000,50,1,0.25,0.0,0.5,0.5
2021,1,3,180000,50,1,1.0,0.5,1.0,0.5
2021,3,3,100000,100,3,-1.0,-1.0,-0.5,0.5
2021,1,1,105000,100,3,-0.875,-1.0,-0.5,0.5
2021,2,3,111775,0,3,-0.705625,-1.0,-0.5,0.5
2021,1,3,135000,0,1,-0.125,-0.5,0.0,0.5
2021,2,3,147000,50,1,0.17500000000000004,0.0,0.5,0.5
2021,1,3,120500,50,1,-0.48750000000000004,-0.5,0.0,0.5
2021,1,3,174000,100,1,0.8500000000000001,0.5,1.0,0.5
2020,2,3,135000,100,1,-0.125,-0.5,0.0,0.5
2020,1,3,125000,50,2,-0.375,-0.5,0.0,0.5
2021,2,3,180000,100,1,1.0,0.5,1.0,0.5
2020,1,3,100000,100,2,-1.0,-1.0,-0.5,0.5
2021,3,4,180000,50,2,1.0,0.5,1.0,0.5
2021,1,3,165000,0,3,0.625,0.5,1.0,0.5
2020,2,3,110000,100,1,-0.75,-1.0,-0.5,0.5
2021,1,3,110000,100,2,-0.75,-1.0,-0.5,0.5
2021,1,3,152000,100,1,0.30000000000000004,0.0,0.5,0.5
2021,2,3,130000,50,1,-0.25,-0.5,0.0,0.5
2021,1,3,102000,0,3,-0.95,-1.0,-0.5,0.5
2021,1,3,147000,100,3,0.17500000000000004,0.0,0.5,0.5
2020,1,3,130000,100,3,-0.25,-0.5,0.0,0.5
2021,2,3,115000,50,1,-0.625,-1.0,-0.5,0.5
2020,2,3,118000,100,3,-0.55,-1.0,-0.5,0.5
2020,2,3,138350,100,3,-0.04125000000000001,-0.5,0.0,0.5
2020,2,3,130800,100,3,-0.22999999999999998,-0.5,0.0,0.5
2021,1,3,168000,0,2,0.7,0.5,1.0,0.5
2021,1,3,165000,100,1,0.625,0.5,1.0,0.5
2021,2,3,151000,100,1,0.2749999999999999,0.0,0.5,0.5
2020,3,3,105000,100,2,-0.875,-1.0,-0.5,0.5
2020,3,1,100000,100,1,-1.0,-1.0,-0.5,0.5
